id;id_pays;pays;region;id_type_statistique;type_statistique;annee;valeur;type_valeur;valeur_texte;confiance_min;confiance_max;confiance_median;qualite_donnees;fichier_source;date_creation
2010;140;Somalia;Eastern Mediterranean;4;HIV-related Deaths;2010;1400.0;count;;1200.0;1700.0;1400.0;good;no_of_deaths_by_country_clean.csv;2025-06-30 12:28:07
1840;140;Somalia;Eastern Mediterranean;4;HIV-related Deaths;2018;710.0;count;;530.0;1000.0;710.0;good;no_of_deaths_by_country_clean.csv;2025-06-30 12:28:07
1670;140;Somalia;Eastern Mediterranean;3;People Living with HIV;2000;16000.0;count;;14000.0;20000.0;16000.0;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
1500;140;Somalia;Eastern Mediterranean;3;People Living with HIV;2005;20000.0;count;;18000.0;23000.0;20000.0;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
1330;140;Somalia;Eastern Mediterranean;3;People Living with HIV;2010;17000.0;count;;15000.0;20000.0;17000.0;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
1160;140;Somalia;Eastern Mediterranean;3;People Living with HIV;2018;11000.0;count;;8400.0;15000.0;11000.0;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
419;140;Somalia;Eastern Mediterranean;1;Prevention of Mother-to-Child Transmission;2023;500.0;needing_antiretrovirals;;500.0;730.0;500.0;good;prevention_of_mother_to_child_transmission_by_country_clean.csv;2025-06-30 12:28:07
420;140;Somalia;Eastern Mediterranean;1;Prevention of Mother-to-Child Transmission;2023;19.0;percentage_received;;14.0;31.0;19.0;good;prevention_of_mother_to_child_transmission_by_country_clean.csv;2025-06-30 12:28:07
418;140;Somalia;Eastern Mediterranean;1;Prevention of Mother-to-Child Transmission;2023;90.0;received_antiretrovirals;;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv;2025-06-30 12:28:07
933;141;South Africa;Africa;2;ART Coverage;2023;62.0;estimated_art_coverage_percent;;57.0;66.0;62.0;good;art_coverage_by_country_clean.csv;2025-06-30 12:28:07
932;141;South Africa;Africa;2;ART Coverage;2023;7700000.0;estimated_living_with_hiv;;7100000.0;8300000.0;7700000.0;good;art_coverage_by_country_clean.csv;2025-06-30 12:28:07
931;141;South Africa;Africa;2;ART Coverage;2023;4788000.0;reported_receiving_art;;;;;good;art_coverage_by_country_clean.csv;2025-06-30 12:28:07
3313;141;South Africa;Africa;6;ART Pediatric Coverage;2023;63.0;estimated_children_art_coverage_percent;;49.0;87.0;63.0;good;art_pediatric_coverage_by_country_clean.csv;2025-06-30 12:28:07
3312;141;South Africa;Africa;6;ART Pediatric Coverage;2023;260000.0;estimated_children_needing_art;;200000.0;360000.0;260000.0;good;art_pediatric_coverage_by_country_clean.csv;2025-06-30 12:28:07
3311;141;South Africa;Africa;6;ART Pediatric Coverage;2023;163000.0;reported_children_receiving_art;;;;;good;art_pediatric_coverage_by_country_clean.csv;2025-06-30 12:28:07
2861;141;South Africa;Africa;5;HIV Cases Adults 15-49;2000;12.6;count;;10.7;13.9;12.6;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2691;141;South Africa;Africa;5;HIV Cases Adults 15-49;2005;16.8;count;;15.0;18.4;16.8;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2521;141;South Africa;Africa;5;HIV Cases Adults 15-49;2010;18.9;count;;16.8;20.7;18.9;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2351;141;South Africa;Africa;5;HIV Cases Adults 15-49;2018;20.4;count;;17.4;22.5;20.4;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2181;141;South Africa;Africa;4;HIV-related Deaths;2000;100000.0;count;;68000.0;140000.0;100000.0;good;no_of_deaths_by_country_clean.csv;2025-06-30 12:28:07
2011;141;South Africa;Africa;4;HIV-related Deaths;2010;140000.0;count;;110000.0;170000.0;140000.0;good;no_of_deaths_by_country_clean.csv;2025-06-30 12:28:07
1841;141;South Africa;Africa;4;HIV-related Deaths;2018;71000.0;count;;52000.0;91000.0;71000.0;good;no_of_deaths_by_country_clean.csv;2025-06-30 12:28:07
1671;141;South Africa;Africa;3;People Living with HIV;2000;3300000.0;count;;2900000.0;3700000.0;3300000.0;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
1501;141;South Africa;Africa;3;People Living with HIV;2005;5000000.0;count;;4400000.0;5400000.0;5000000.0;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
1331;141;South Africa;Africa;3;People Living with HIV;2010;6100000.0;count;;5500000.0;6600000.0;6100000.0;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
1161;141;South Africa;Africa;3;People Living with HIV;2018;7700000.0;count;;7100000.0;8300000.0;7700000.0;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
422;141;South Africa;Africa;1;Prevention of Mother-to-Child Transmission;2023;290000.0;needing_antiretrovirals;;210000.0;350000.0;290000.0;good;prevention_of_mother_to_child_transmission_by_country_clean.csv;2025-06-30 12:28:07
423;141;South Africa;Africa;1;Prevention of Mother-to-Child Transmission;2023;87.0;percentage_received;;63.0;95.0;87.0;good;prevention_of_mother_to_child_transmission_by_country_clean.csv;2025-06-30 12:28:07
421;141;South Africa;Africa;1;Prevention of Mother-to-Child Transmission;2023;248000.0;received_antiretrovirals;;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv;2025-06-30 12:28:07
891;127;South Korea;Western Pacific;2;ART Coverage;2023;;estimated_art_coverage_percent;Nodata                                                  ;;;;good;art_coverage_by_country_clean.csv;2025-06-30 12:28:07
890;127;South Korea;Western Pacific;2;ART Coverage;2023;;estimated_living_with_hiv;Nodata                                     ;;;;good;art_coverage_by_country_clean.csv;2025-06-30 12:28:07
889;127;South Korea;Western Pacific;2;ART Coverage;2023;;reported_receiving_art;Nodata                                  ;;;;good;art_coverage_by_country_clean.csv;2025-06-30 12:28:07
3271;127;South Korea;Western Pacific;6;ART Pediatric Coverage;2023;;estimated_children_art_coverage_percent;Nodata                                    ;;;;good;art_pediatric_coverage_by_country_clean.csv;2025-06-30 12:28:07
3270;127;South Korea;Western Pacific;6;ART Pediatric Coverage;2023;;estimated_children_needing_art;Nodata                                                        ;;;;good;art_pediatric_coverage_by_country_clean.csv;2025-06-30 12:28:07
3269;127;South Korea;Western Pacific;6;ART Pediatric Coverage;2023;;reported_children_receiving_art;No data                                   ;;;;good;art_pediatric_coverage_by_country_clean.csv;2025-06-30 12:28:07
2847;127;South Korea;Western Pacific;5;HIV Cases Adults 15-49;2000;;count;na              ;;;;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2677;127;South Korea;Western Pacific;5;HIV Cases Adults 15-49;2005;;count;na              ;;;;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2507;127;South Korea;Western Pacific;5;HIV Cases Adults 15-49;2010;;count;na              ;;;;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2337;127;South Korea;Western Pacific;5;HIV Cases Adults 15-49;2018;;count;na              ;;;;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2167;127;South Korea;Western Pacific;4;HIV-related Deaths;2000;;count;na                    ;;;;good;no_of_deaths_by_country_clean.csv;2025-06-30 12:28:07
1997;127;South Korea;Western Pacific;4;HIV-related Deaths;2010;;count;na                    ;;;;good;no_of_deaths_by_country_clean.csv;2025-06-30 12:28:07
1827;127;South Korea;Western Pacific;4;HIV-related Deaths;2018;;count;na                    ;;;;good;no_of_deaths_by_country_clean.csv;2025-06-30 12:28:07
1657;127;South Korea;Western Pacific;3;People Living with HIV;2000;;count;na                       ;;;;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
1487;127;South Korea;Western Pacific;3;People Living with HIV;2005;;count;na                       ;;;;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
1317;127;South Korea;Western Pacific;3;People Living with HIV;2010;;count;na                       ;;;;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
1147;127;South Korea;Western Pacific;3;People Living with HIV;2018;;count;na                       ;;;;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
380;127;South Korea;Western Pacific;1;Prevention of Mother-to-Child Transmission;2023;;needing_antiretrovirals;Nodata                  ;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv;2025-06-30 12:28:07
381;127;South Korea;Western Pacific;1;Prevention of Mother-to-Child Transmission;2023;;percentage_received;Nodata              ;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv;2025-06-30 12:28:07
379;127;South Korea;Western Pacific;1;Prevention of Mother-to-Child Transmission;2023;;received_antiretrovirals;No data                  ;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv;2025-06-30 12:28:07
936;142;South Sudan;Africa;2;ART Coverage;2023;16.0;estimated_art_coverage_percent;;12.0;20.0;16.0;good;art_coverage_by_country_clean.csv;2025-06-30 12:28:07
935;142;South Sudan;Africa;2;ART Coverage;2023;190000.0;estimated_living_with_hiv;;140000.0;240000.0;190000.0;good;art_coverage_by_country_clean.csv;2025-06-30 12:28:07
934;142;South Sudan;Africa;2;ART Coverage;2023;30700.0;reported_receiving_art;;;;;good;art_coverage_by_country_clean.csv;2025-06-30 12:28:07
3316;142;South Sudan;Africa;6;ART Pediatric Coverage;2023;9.0;estimated_children_art_coverage_percent;;7.0;12.0;9.0;good;art_pediatric_coverage_by_country_clean.csv;2025-06-30 12:28:07
3315;142;South Sudan;Africa;6;ART Pediatric Coverage;2023;16000.0;estimated_children_needing_art;;12000.0;21000.0;16000.0;good;art_pediatric_coverage_by_country_clean.csv;2025-06-30 12:28:07
3314;142;South Sudan;Africa;6;ART Pediatric Coverage;2023;1500.0;reported_children_receiving_art;;;;;good;art_pediatric_coverage_by_country_clean.csv;2025-06-30 12:28:07
2862;142;South Sudan;Africa;5;HIV Cases Adults 15-49;2000;2.5;count;;1.5;3.2;2.5;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2692;142;South Sudan;Africa;5;HIV Cases Adults 15-49;2005;2.5;count;;2.0;3.2;2.5;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2522;142;South Sudan;Africa;5;HIV Cases Adults 15-49;2010;2.4;count;;1.9;3.0;2.4;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2352;142;South Sudan;Africa;5;HIV Cases Adults 15-49;2018;2.5;count;;1.9;3.1;2.5;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2182;142;South Sudan;Africa;4;HIV-related Deaths;2000;5100.0;count;;2600.0;7500.0;5100.0;good;no_of_deaths_by_country_clean.csv;2025-06-30 12:28:07
2012;142;South Sudan;Africa;4;HIV-related Deaths;2010;9800.0;count;;7300.0;13000.0;9800.0;good;no_of_deaths_by_country_clean.csv;2025-06-30 12:28:07
1842;142;South Sudan;Africa;4;HIV-related Deaths;2018;9900.0;count;;6900.0;13000.0;9900.0;good;no_of_deaths_by_country_clean.csv;2025-06-30 12:28:07
1672;142;South Sudan;Africa;3;People Living with HIV;2000;90000.0;count;;56000.0;120000.0;90000.0;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
1502;142;South Sudan;Africa;3;People Living with HIV;2005;120000.0;count;;89000.0;150000.0;120000.0;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
1332;142;South Sudan;Africa;3;People Living with HIV;2010;140000.0;count;;110000.0;170000.0;140000.0;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
1162;142;South Sudan;Africa;3;People Living with HIV;2018;190000.0;count;;140000.0;240000.0;190000.0;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
425;142;South Sudan;Africa;1;Prevention of Mother-to-Child Transmission;2023;9900.0;needing_antiretrovirals;;7200.0;13000.0;9900.0;good;prevention_of_mother_to_child_transmission_by_country_clean.csv;2025-06-30 12:28:07
426;142;South Sudan;Africa;1;Prevention of Mother-to-Child Transmission;2023;56.0;percentage_received;;41.0;74.0;56.0;good;prevention_of_mother_to_child_transmission_by_country_clean.csv;2025-06-30 12:28:07
424;142;South Sudan;Africa;1;Prevention of Mother-to-Child Transmission;2023;5500.0;received_antiretrovirals;;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv;2025-06-30 12:28:07
939;143;Spain;Europe;2;ART Coverage;2023;84.0;estimated_art_coverage_percent;;73.0;94.0;84.0;good;art_coverage_by_country_clean.csv;2025-06-30 12:28:07
938;143;Spain;Europe;2;ART Coverage;2023;150000.0;estimated_living_with_hiv;;130000.0;170000.0;150000.0;good;art_coverage_by_country_clean.csv;2025-06-30 12:28:07
937;143;Spain;Europe;2;ART Coverage;2023;125000.0;reported_receiving_art;;;;;good;art_coverage_by_country_clean.csv;2025-06-30 12:28:07
3319;143;Spain;Europe;6;ART Pediatric Coverage;2023;;estimated_children_art_coverage_percent;Nodata                                    ;;;;good;art_pediatric_coverage_by_country_clean.csv;2025-06-30 12:28:07
3318;143;Spain;Europe;6;ART Pediatric Coverage;2023;100.0;estimated_children_needing_art;;100.0;200.0;100.0;good;art_pediatric_coverage_by_country_clean.csv;2025-06-30 12:28:07
3317;143;Spain;Europe;6;ART Pediatric Coverage;2023;;reported_children_receiving_art;No data                                   ;;;;good;art_pediatric_coverage_by_country_clean.csv;2025-06-30 12:28:07
2863;143;Spain;Europe;5;HIV Cases Adults 15-49;2000;0.4;count;;0.3;0.4;0.4;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2693;143;Spain;Europe;5;HIV Cases Adults 15-49;2005;0.4;count;;0.3;0.4;0.4;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2523;143;Spain;Europe;5;HIV Cases Adults 15-49;2010;0.4;count;;0.3;0.4;0.4;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2353;143;Spain;Europe;5;HIV Cases Adults 15-49;2018;0.3;count;;0.3;0.4;0.3;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2183;143;Spain;Europe;4;HIV-related Deaths;2000;1800.0;count;;1500.0;2300.0;1800.0;good;no_of_deaths_by_country_clean.csv;2025-06-30 12:28:07
2013;143;Spain;Europe;4;HIV-related Deaths;2010;1300.0;count;;1100.0;1700.0;1300.0;good;no_of_deaths_by_country_clean.csv;2025-06-30 12:28:07
1843;143;Spain;Europe;4;HIV-related Deaths;2018;;count;na                    ;;;;good;no_of_deaths_by_country_clean.csv;2025-06-30 12:28:07
1673;143;Spain;Europe;3;People Living with HIV;2000;92000.0;count;;78000.0;110000.0;92000.0;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
1503;143;Spain;Europe;3;People Living with HIV;2005;120000.0;count;;100000.0;130000.0;120000.0;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
1333;143;Spain;Europe;3;People Living with HIV;2010;140000.0;count;;120000.0;150000.0;140000.0;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
1163;143;Spain;Europe;3;People Living with HIV;2018;150000.0;count;;130000.0;170000.0;150000.0;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
428;143;Spain;Europe;1;Prevention of Mother-to-Child Transmission;2023;500.0;needing_antiretrovirals;;200.0;500.0;500.0;good;prevention_of_mother_to_child_transmission_by_country_clean.csv;2025-06-30 12:28:07
429;143;Spain;Europe;1;Prevention of Mother-to-Child Transmission;2023;;percentage_received;Nodata              ;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv;2025-06-30 12:28:07
427;143;Spain;Europe;1;Prevention of Mother-to-Child Transmission;2023;;received_antiretrovirals;No data                  ;;;;good;prevention_of_mother_to_child_transmission_by_country_clean.csv;2025-06-30 12:28:07
942;144;Sri Lanka;South-East Asia;2;ART Coverage;2023;45.0;estimated_art_coverage_percent;;40.0;52.0;45.0;good;art_coverage_by_country_clean.csv;2025-06-30 12:28:07
941;144;Sri Lanka;South-East Asia;2;ART Coverage;2023;3500.0;estimated_living_with_hiv;;3100.0;4000.0;3500.0;good;art_coverage_by_country_clean.csv;2025-06-30 12:28:07
940;144;Sri Lanka;South-East Asia;2;ART Coverage;2023;1600.0;reported_receiving_art;;;;;good;art_coverage_by_country_clean.csv;2025-06-30 12:28:07
3322;144;Sri Lanka;South-East Asia;6;ART Pediatric Coverage;2023;;estimated_children_art_coverage_percent;Nodata                                    ;;;;good;art_pediatric_coverage_by_country_clean.csv;2025-06-30 12:28:07
3321;144;Sri Lanka;South-East Asia;6;ART Pediatric Coverage;2023;;estimated_children_needing_art;Nodata                                                        ;;;;good;art_pediatric_coverage_by_country_clean.csv;2025-06-30 12:28:07
3320;144;Sri Lanka;South-East Asia;6;ART Pediatric Coverage;2023;;reported_children_receiving_art;No data                                   ;;;;good;art_pediatric_coverage_by_country_clean.csv;2025-06-30 12:28:07
2864;144;Sri Lanka;South-East Asia;5;HIV Cases Adults 15-49;2000;0.1;count;;0.1;0.1;0.1;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2694;144;Sri Lanka;South-East Asia;5;HIV Cases Adults 15-49;2005;0.1;count;;0.1;0.1;0.1;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2524;144;Sri Lanka;South-East Asia;5;HIV Cases Adults 15-49;2010;0.1;count;;0.1;0.1;0.1;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2354;144;Sri Lanka;South-East Asia;5;HIV Cases Adults 15-49;2018;0.1;count;;0.1;0.1;0.1;good;no_of_cases_adults_15_to_49_by_country_clean.csv;2025-06-30 12:28:07
2184;144;Sri Lanka;South-East Asia;4;HIV-related Deaths;2000;100.0;count;;100.0;100.0;100.0;good;no_of_deaths_by_country_clean.csv;2025-06-30 12:28:07
2014;144;Sri Lanka;South-East Asia;4;HIV-related Deaths;2010;500.0;count;;200.0;500.0;500.0;good;no_of_deaths_by_country_clean.csv;2025-06-30 12:28:07
1844;144;Sri Lanka;South-East Asia;4;HIV-related Deaths;2018;200.0;count;;200.0;500.0;200.0;good;no_of_deaths_by_country_clean.csv;2025-06-30 12:28:07
1674;144;Sri Lanka;South-East Asia;3;People Living with HIV;2000;2200.0;count;;1900.0;2400.0;2200.0;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
1504;144;Sri Lanka;South-East Asia;3;People Living with HIV;2005;3600.0;count;;3100.0;4100.0;3600.0;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
1334;144;Sri Lanka;South-East Asia;3;People Living with HIV;2010;4000.0;count;;3400.0;4700.0;4000.0;good;no_of_people_living_with_hiv_by_country_clean.csv;2025-06-30 12:28:07
